user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,total_usage,week_usage_dff,addiction_level_encoded
U03797,20,Other,6.23,3.34,3.06,4.91,8.6,81,85,8.75,Low,Yes,Mild,0,6.4,2.5199999999999996,1
U03798,26,Female,6.12,4.64,2.03,1.6,6.73,153,42,7.38,Medium,No,Moderate,1,6.67,1.2599999999999998,2
U03799,18,Female,7.12,5.53,0.89,5.14,4.71,71,167,8.51,High,Yes,Moderate,1,6.42,1.3899999999999997,2
U03800,34,Other,6.85,2.96,1.33,0.5,8.0,68,96,8.56,High,No,Mild,0,4.29,1.7100000000000009,1
U03801,25,Other,6.53,2.99,0.87,2.64,5.71,84,135,7.73,Medium,Yes,Moderate,1,3.8600000000000003,1.2000000000000002,2
U03802,25,Female,4.35,2.24,1.66,0.85,5.74,245,55,7.25,Medium,Yes,Mild,0,3.9000000000000004,2.9000000000000004,1
U03803,35,Female,6.08,2.94,0.65,2.97,6.13,146,136,7.09,Medium,Yes,Moderate,1,3.59,1.0099999999999998,2
U03804,18,Female,3.72,4.18,3.06,3.78,5.88,249,30,4.37,High,Yes,Severe,1,7.24,0.6499999999999999,3
U03805,34,Female,10.11,5.48,2.71,5.6,7.45,129,47,11.73,Low,No,Severe,1,8.190000000000001,1.620000000000001,3
U03806,30,Other,5.96,0.5,0.9,5.66,6.62,51,87,7.32,Low,No,Mild,0,1.4,1.3600000000000003,1
U03807,18,Other,10.02,3.42,3.13,2.8,6.1,228,180,12.45,Medium,Yes,Moderate,1,6.55,2.4299999999999997,2
U03808,30,Female,7.31,2.64,1.82,4.69,6.03,231,81,7.84,Medium,Yes,Moderate,1,4.46,0.5300000000000002,2
U03809,29,Female,5.96,2.7,1.19,5.67,5.32,32,163,7.12,Low,No,Mild,0,3.89,1.1600000000000001,1
U03810,33,Other,10.79,2.47,3.51,4.34,7.25,216,17,11.46,High,No,Severe,1,5.98,0.6700000000000017,3
U03811,23,Female,10.51,0.84,3.43,3.31,5.99,205,52,13.18,High,No,Moderate,1,4.2700000000000005,2.67,2
U03812,34,Other,5.1,4.08,2.59,1.97,4.61,230,164,7.15,High,No,Moderate,1,6.67,2.0500000000000007,2
U03813,28,Other,5.8,5.3,0.71,2.04,5.2,249,81,8.35,High,Yes,Severe,1,6.01,2.55,3
U03814,31,Male,7.64,2.62,2.9,3.95,7.7,162,177,9.69,High,No,Moderate,1,5.52,2.05,2
U03815,26,Other,11.44,1.46,0.66,2.92,6.59,48,104,13.05,Medium,Yes,Severe,1,2.12,1.6100000000000012,3
U03816,20,Other,6.07,2.74,3.36,2.72,4.79,145,69,7.52,Medium,Yes,Mild,0,6.1,1.4499999999999993,1
U03817,34,Female,9.5,1.59,1.17,4.34,8.92,39,160,11.73,Low,No,Severe,1,2.76,2.2300000000000004,3
U03818,21,Male,6.82,2.21,2.7,2.68,7.76,153,162,8.93,Medium,No,Moderate,1,4.91,2.1099999999999994,2
U03819,20,Male,7.52,1.49,1.86,5.86,7.33,52,80,9.26,High,No,Moderate,1,3.35,1.7400000000000002,2
U03820,32,Other,3.92,5.13,0.37,1.97,7.5,111,132,5.94,Medium,No,Severe,1,5.5,2.0200000000000005,3
U03821,23,Male,4.73,2.23,0.61,3.27,8.91,26,173,5.7,Low,Yes,Mild,0,2.84,0.9699999999999998,1
U03822,26,Male,6.07,1.21,1.14,5.08,8.18,44,31,7.43,Medium,Yes,Mild,0,2.3499999999999996,1.3599999999999994,1
U03823,35,Other,4.02,3.61,0.34,1.01,7.22,20,130,6.58,Medium,No,Mild,0,3.9499999999999997,2.5600000000000005,1
U03824,31,Other,11.78,3.83,3.31,1.14,4.94,237,115,14.53,Medium,No,Moderate,1,7.140000000000001,2.75,2
U03825,24,Male,4.74,5.39,0.65,2.27,4.54,77,107,5.85,High,Yes,Moderate,1,6.04,1.1099999999999994,2
U03826,21,Female,4.44,5.71,2.79,2.98,7.96,172,32,5.67,High,No,Severe,1,8.5,1.2299999999999995,3
U03827,19,Male,5.09,4.37,1.92,2.48,6.9,205,47,6.51,Low,Yes,Moderate,1,6.29,1.42,2
U03828,26,Other,10.21,1.69,1.23,2.64,8.61,69,116,12.9,High,Yes,Severe,1,2.92,2.6899999999999995,3
U03829,31,Male,5.12,3.98,3.33,5.91,5.9,99,163,6.89,Low,Yes,Mild,0,7.3100000000000005,1.7699999999999996,1
U03830,22,Other,10.06,5.23,3.05,3.6,7.35,116,20,11.25,High,No,Moderate,1,8.280000000000001,1.1899999999999995,2
U03831,22,Female,9.81,0.99,3.32,1.96,5.68,74,179,12.21,High,No,Moderate,1,4.31,2.4000000000000004,2
U03832,33,Other,7.87,1.43,2.3,4.56,6.76,54,45,8.61,Low,Yes,Mild,0,3.7299999999999995,0.7399999999999993,1
U03833,34,Female,4.73,4.66,3.89,5.34,8.63,46,109,7.45,High,No,Severe,1,8.55,2.7199999999999998,3
U03834,33,Other,11.86,0.93,2.24,4.64,7.75,119,146,12.45,Low,Yes,Severe,1,3.1700000000000004,0.5899999999999999,3
U03835,18,Female,3.06,5.85,2.73,4.33,8.42,153,19,3.76,High,Yes,Moderate,1,8.58,0.6999999999999997,2
U03836,24,Other,11.26,2.79,3.66,3.21,5.38,46,42,12.06,Medium,No,Severe,1,6.45,0.8000000000000007,3
U03837,22,Female,8.2,4.67,1.9,4.54,4.98,117,174,10.7,Low,Yes,Moderate,1,6.57,2.5,2
U03838,27,Male,3.59,4.04,1.27,4.35,5.08,235,109,6.54,Medium,Yes,Severe,1,5.3100000000000005,2.95,3
U03839,18,Male,11.01,5.93,1.68,3.36,4.98,41,102,13.74,High,Yes,Severe,1,7.609999999999999,2.7300000000000004,3
U03840,30,Other,5.63,3.85,1.46,5.15,5.38,88,170,7.36,Low,Yes,None,0,5.3100000000000005,1.7300000000000004,0
U03841,31,Other,3.3,1.14,0.79,1.61,7.34,222,22,4.7,Low,No,Mild,0,1.93,1.4000000000000004,1
U03842,23,Female,11.34,4.22,3.99,3.51,8.36,185,153,11.88,Medium,No,Moderate,1,8.21,0.5400000000000009,2
U03843,31,Male,5.49,5.36,1.32,2.46,8.96,194,118,7.42,Low,Yes,Severe,1,6.680000000000001,1.9299999999999997,3
U03844,28,Male,11.03,4.01,1.8,4.86,8.79,94,40,11.73,High,Yes,Severe,1,5.81,0.7000000000000011,3
U03845,21,Male,8.64,1.79,2.58,3.69,7.62,228,117,10.38,High,Yes,Severe,1,4.37,1.7400000000000002,3
U03846,20,Other,11.84,5.53,1.33,3.27,8.89,155,25,12.99,Low,No,Moderate,1,6.86,1.1500000000000004,2
U03847,18,Other,3.29,4.86,2.71,3.42,8.94,103,153,5.86,Medium,No,Moderate,1,7.57,2.5700000000000003,2
U03848,35,Other,3.41,3.13,0.86,3.09,7.88,59,28,4.83,High,No,Mild,0,3.9899999999999998,1.42,1
U03849,29,Female,4.85,0.84,1.01,3.02,6.98,225,63,5.99,Low,No,None,0,1.85,1.1400000000000006,0
U03850,18,Female,5.87,4.59,2.21,1.84,8.3,118,34,7.61,Low,Yes,Moderate,1,6.8,1.7400000000000002,2
U03851,34,Male,10.38,2.17,2.63,4.48,7.97,209,49,12.59,High,No,Moderate,1,4.8,2.209999999999999,2
U03852,27,Female,9.11,1.41,1.31,1.87,7.07,57,97,11.71,Medium,Yes,Severe,1,2.7199999999999998,2.6000000000000014,3
U03853,21,Other,11.43,4.15,2.87,4.31,7.8,164,153,13.04,Low,Yes,Moderate,1,7.0200000000000005,1.6099999999999994,2
U03854,22,Female,4.09,1.3,1.02,3.23,6.44,48,39,6.8,Medium,Yes,None,0,2.3200000000000003,2.71,0
U03855,19,Other,8.39,4.62,3.71,1.25,7.55,228,34,9.22,Medium,No,Severe,1,8.33,0.8300000000000001,3
U03856,20,Female,11.25,5.15,0.24,0.92,5.24,73,71,14.19,Low,Yes,Severe,1,5.390000000000001,2.9399999999999995,3
U03857,30,Other,6.04,2.53,3.95,4.08,8.58,67,71,7.91,High,Yes,Moderate,1,6.48,1.87,2
U03858,27,Male,3.89,1.82,1.13,5.4,5.29,149,20,6.26,Medium,Yes,Mild,0,2.95,2.3699999999999997,1
U03859,34,Other,9.07,5.23,2.29,4.02,6.04,177,109,9.59,High,No,Moderate,1,7.5200000000000005,0.5199999999999996,2
U03860,20,Female,6.92,1.77,0.61,5.74,6.71,41,21,9.17,Medium,Yes,Moderate,1,2.38,2.25,2
U03861,21,Female,11.58,5.08,1.49,0.94,8.81,109,132,14.34,High,Yes,Severe,1,6.57,2.76,3
U03862,28,Male,3.82,2.22,1.43,5.86,6.16,179,123,4.96,High,No,None,0,3.6500000000000004,1.1400000000000001,0
U03863,21,Male,7.36,1.21,1.22,1.95,6.86,184,58,9.28,Low,Yes,Mild,0,2.4299999999999997,1.919999999999999,1
U03864,20,Other,8.79,3.02,0.69,2.23,4.98,185,77,11.09,Low,Yes,Severe,1,3.71,2.3000000000000007,3
U03865,28,Male,10.57,3.34,0.44,5.94,4.98,112,112,11.41,Medium,Yes,Moderate,1,3.78,0.8399999999999999,2
U03866,19,Male,10.95,2.04,0.26,0.59,5.02,73,31,12.15,Medium,No,Moderate,1,2.3,1.200000000000001,2
U03867,27,Female,5.24,4.03,2.01,5.31,4.63,237,110,6.58,High,Yes,Moderate,1,6.04,1.3399999999999999,2
U03868,33,Female,3.21,4.13,1.71,4.57,7.04,122,174,6.05,Medium,No,Moderate,1,5.84,2.84,2
U03869,30,Male,9.05,2.9,3.12,0.93,5.45,23,129,11.28,Medium,No,Severe,1,6.02,2.2299999999999986,3
U03870,32,Female,9.36,1.55,2.26,3.28,8.76,133,43,12.14,High,No,Severe,1,3.8099999999999996,2.780000000000001,3
U03871,19,Male,8.92,4.8,2.54,1.2,4.93,56,138,11.46,Low,No,Moderate,1,7.34,2.540000000000001,2
U03872,29,Male,11.39,4.49,0.94,4.45,5.12,215,156,12.1,Medium,Yes,Moderate,1,5.43,0.7099999999999991,2
U03873,31,Male,11.05,5.72,1.73,2.73,8.38,245,135,12.32,Medium,No,Severe,1,7.449999999999999,1.2699999999999996,3
U03874,33,Male,4.03,3.82,2.11,4.45,5.99,37,43,4.82,Medium,No,None,0,5.93,0.79,0
U03875,19,Female,11.22,3.22,1.29,2.53,8.65,122,17,12.17,Medium,Yes,Moderate,1,4.51,0.9499999999999993,2
U03876,23,Female,9.52,2.16,3.19,3.46,8.91,202,111,11.87,Low,No,Moderate,1,5.35,2.3499999999999996,2
U03877,32,Other,8.82,3.23,3.46,3.36,4.6,185,132,10.89,Low,No,Severe,1,6.6899999999999995,2.0700000000000003,3
U03878,27,Other,5.51,0.83,2.93,5.04,7.98,174,80,6.43,Medium,Yes,Mild,0,3.7600000000000002,0.9199999999999999,1
U03879,24,Male,6.65,2.85,0.21,2.2,7.9,221,132,7.44,High,Yes,Moderate,1,3.06,0.79,2
U03880,34,Other,4.52,3.19,1.76,1.71,8.21,138,88,6.49,Medium,No,Mild,0,4.95,1.9700000000000006,1
U03881,22,Female,7.17,1.79,3.95,4.03,7.38,183,147,9.74,High,Yes,Moderate,1,5.74,2.5700000000000003,2
U03882,33,Other,5.94,2.07,3.28,4.85,5.75,216,177,7.32,High,No,Mild,0,5.35,1.38,1
U03883,18,Male,9.51,3.81,2.88,3.12,6.49,34,94,11.59,Medium,No,Moderate,1,6.6899999999999995,2.08,2
U03884,18,Female,3.64,1.58,3.1,1.94,5.18,64,104,5.61,Low,Yes,Mild,0,4.68,1.9700000000000002,1
U03885,32,Female,9.22,1.92,1.47,2.38,7.41,180,56,10.54,Low,No,Severe,1,3.3899999999999997,1.3199999999999985,3
U03886,35,Male,6.2,2.26,3.69,2.72,8.61,214,84,7.24,Medium,Yes,Mild,0,5.949999999999999,1.04,1
U03887,18,Other,4.66,0.78,0.29,2.8,8.57,123,25,6.3,Medium,No,None,0,1.07,1.6399999999999997,0
U03888,19,Female,11.59,5.32,0.43,2.03,6.58,32,174,13.12,Low,No,Moderate,1,5.75,1.5299999999999994,2
U03889,19,Other,3.49,1.81,0.64,1.14,7.08,119,174,4.48,Low,Yes,Mild,0,2.45,0.9900000000000002,1
U03890,18,Other,6.8,2.41,1.59,3.63,8.6,49,100,9.59,High,No,Moderate,1,4.0,2.79,2
U03891,29,Other,4.14,2.68,2.32,1.95,4.97,210,21,6.64,High,Yes,None,0,5.0,2.5,0
U03892,30,Female,7.43,4.61,1.19,5.71,6.35,82,62,8.17,Medium,Yes,Severe,1,5.800000000000001,0.7400000000000002,3
U03893,21,Other,8.42,3.1,3.17,5.4,6.33,106,148,10.0,Low,Yes,Severe,1,6.27,1.58,3
U03894,24,Male,5.43,1.48,0.13,5.05,8.56,75,35,7.91,Low,No,Mild,0,1.6099999999999999,2.4800000000000004,1
U03895,23,Male,4.29,3.07,2.47,5.72,8.42,149,160,5.27,Medium,No,Mild,0,5.54,0.9799999999999995,1
U03896,35,Other,9.55,0.68,1.94,2.66,8.49,184,135,11.72,High,No,Moderate,1,2.62,2.17,2
U03897,34,Male,3.52,1.07,3.23,0.68,6.08,195,163,4.4,Low,Yes,Mild,0,4.3,0.8800000000000003,1
U03898,22,Female,4.89,3.22,0.18,2.08,6.86,27,116,7.02,High,Yes,Mild,0,3.4000000000000004,2.13,1
U03899,35,Other,9.13,2.7,1.0,0.69,8.3,202,58,10.68,Medium,No,Severe,1,3.7,1.549999999999999,3
U03900,27,Other,4.17,3.72,0.79,3.73,6.61,53,45,6.89,Medium,No,None,0,4.51,2.7199999999999998,0
U03901,30,Female,8.51,4.59,0.14,3.1,6.21,32,53,11.42,Medium,No,Severe,1,4.7299999999999995,2.91,3
U03902,20,Female,8.28,0.74,3.18,1.59,6.59,28,57,10.32,Medium,No,Moderate,1,3.92,2.040000000000001,2
U03903,18,Female,4.85,2.77,3.31,1.43,8.77,229,62,7.8,Medium,No,Mild,0,6.08,2.95,1
U03904,30,Other,3.09,3.46,3.59,2.47,4.89,169,166,3.67,Medium,No,Mild,0,7.05,0.5800000000000001,1
U03905,25,Other,4.58,1.52,1.62,3.83,7.92,39,140,6.35,Low,Yes,Mild,0,3.14,1.7699999999999996,1
U03906,23,Male,9.13,1.48,3.87,0.92,7.19,55,52,9.96,High,Yes,Severe,1,5.35,0.8300000000000001,3
U03907,35,Male,5.32,3.54,1.32,5.24,8.85,119,37,7.04,Medium,No,None,0,4.86,1.7199999999999998,0
U03908,26,Male,10.77,5.61,3.36,5.44,6.84,240,75,12.36,Low,No,Moderate,1,8.97,1.5899999999999999,2
U03909,27,Female,3.43,1.61,3.25,1.57,6.8,120,177,4.21,High,Yes,Mild,0,4.86,0.7799999999999998,1
U03910,34,Male,6.65,4.04,0.09,5.7,6.67,114,121,7.99,Low,Yes,Moderate,1,4.13,1.3399999999999999,2
U03911,22,Male,7.36,2.51,2.46,4.31,7.47,24,86,9.04,Low,Yes,Mild,0,4.97,1.6799999999999988,1
U03912,25,Other,7.07,0.98,0.57,1.11,8.12,93,130,9.63,Medium,Yes,Mild,0,1.5499999999999998,2.5600000000000005,1
U03913,22,Other,9.17,5.94,2.81,3.92,8.43,103,81,10.06,Medium,Yes,Moderate,1,8.75,0.8900000000000006,2
U03914,25,Other,11.46,4.52,3.49,3.31,5.14,99,22,13.66,Low,Yes,Severe,1,8.01,2.1999999999999993,3
U03915,34,Male,3.94,5.5,1.67,0.91,6.76,170,144,6.49,Low,Yes,Severe,1,7.17,2.5500000000000003,3
U03916,24,Female,5.08,4.48,1.75,5.97,8.0,104,47,6.04,Medium,No,Moderate,1,6.23,0.96,2
U03917,33,Male,5.09,1.24,2.81,4.38,5.31,249,52,5.84,Medium,No,None,0,4.05,0.75,0
U03918,28,Male,3.45,1.03,2.47,3.68,8.0,67,160,6.28,Medium,No,Mild,0,3.5,2.83,1
U03919,20,Male,9.34,2.67,3.26,5.94,8.02,128,16,11.21,Low,No,Severe,1,5.93,1.870000000000001,3
U03920,25,Other,4.79,2.84,3.25,0.53,7.81,107,133,6.1,Low,No,Mild,0,6.09,1.3099999999999996,1
U03921,27,Other,11.16,3.13,3.9,1.01,4.89,249,49,13.31,Medium,Yes,Moderate,1,7.029999999999999,2.1500000000000004,2
U03922,21,Male,8.25,0.98,1.05,2.7,8.67,240,28,10.69,Low,No,Severe,1,2.0300000000000002,2.4399999999999995,3
U03923,30,Other,7.12,4.56,1.68,5.31,6.1,178,163,7.81,High,No,Severe,1,6.239999999999999,0.6899999999999995,3
U03924,32,Male,6.65,4.57,0.55,2.58,8.93,166,161,9.13,Medium,Yes,Severe,1,5.12,2.4800000000000004,3
U03925,32,Male,9.0,4.56,0.79,4.24,8.88,95,170,9.76,Medium,Yes,Severe,1,5.35,0.7599999999999998,3
U03926,21,Other,7.48,3.08,1.09,5.45,5.17,57,40,10.12,High,No,Mild,0,4.17,2.639999999999999,1
U03927,21,Male,10.29,4.87,3.37,1.55,6.81,191,162,10.86,Low,No,Severe,1,8.24,0.5700000000000003,3
U03928,21,Male,7.08,1.06,2.65,3.75,6.14,80,158,8.4,High,Yes,Mild,0,3.71,1.3200000000000003,1
U03929,33,Male,3.91,2.14,0.83,5.76,4.89,75,96,6.04,High,Yes,Mild,0,2.97,2.13,1
U03930,20,Female,9.27,5.8,2.42,5.8,8.85,248,112,10.35,Low,No,Severe,1,8.219999999999999,1.08,3
U03931,20,Male,9.31,5.29,3.46,1.66,8.72,182,144,12.17,Low,No,Severe,1,8.75,2.8599999999999994,3
U03932,33,Other,10.21,3.49,3.86,4.29,5.16,121,153,11.04,High,No,Severe,1,7.35,0.8299999999999983,3
U03933,19,Other,4.56,3.32,1.21,3.03,7.53,126,161,7.45,Low,Yes,Mild,0,4.529999999999999,2.8900000000000006,1
U03934,23,Male,6.32,2.11,2.42,1.09,5.86,83,122,7.67,Low,Yes,Moderate,1,4.529999999999999,1.3499999999999996,2
U03935,25,Other,6.73,4.31,3.39,0.95,4.95,231,17,8.03,Low,Yes,Severe,1,7.699999999999999,1.299999999999999,3
U03936,18,Other,7.36,4.18,2.78,1.8,6.61,52,142,9.61,Medium,Yes,Severe,1,6.959999999999999,2.249999999999999,3
U03937,29,Male,11.67,4.93,0.7,2.99,6.88,216,167,12.93,Low,No,Severe,1,5.63,1.2599999999999998,3
U03938,31,Other,7.02,1.27,0.21,0.99,6.44,176,65,7.68,Low,No,Moderate,1,1.48,0.6600000000000001,2
U03939,32,Female,5.82,4.29,2.23,4.3,6.71,86,18,8.54,Low,Yes,Severe,1,6.52,2.719999999999999,3
U03940,25,Male,10.89,2.99,1.34,4.9,5.67,234,41,12.48,Medium,Yes,Severe,1,4.33,1.5899999999999999,3
U03941,25,Male,8.43,3.06,3.38,3.12,5.77,132,122,10.98,High,Yes,Severe,1,6.4399999999999995,2.5500000000000007,3
U03942,26,Other,4.17,5.64,3.01,3.89,6.27,124,29,5.22,Medium,No,Moderate,1,8.649999999999999,1.0499999999999998,2
U03943,34,Other,4.67,1.14,0.84,3.9,8.96,144,146,5.71,Medium,Yes,Mild,0,1.98,1.04,1
U03944,29,Female,8.56,1.09,2.43,5.35,6.6,83,146,9.96,Medium,Yes,Moderate,1,3.5200000000000005,1.4000000000000004,2
U03945,26,Male,5.04,4.31,0.78,2.73,6.76,44,34,6.69,Low,No,Severe,1,5.09,1.6500000000000004,3
U03946,28,Other,8.37,2.33,3.91,3.83,8.66,226,27,9.93,High,No,Moderate,1,6.24,1.5600000000000005,2
U03947,26,Female,7.84,1.8,3.21,3.84,7.79,200,53,9.64,Medium,No,Mild,0,5.01,1.8000000000000007,1
U03948,24,Female,9.31,4.73,1.2,1.71,5.91,164,45,10.47,Low,No,Severe,1,5.930000000000001,1.1600000000000001,3
U03949,19,Male,8.22,3.04,1.56,2.21,5.14,112,141,9.37,Medium,Yes,Severe,1,4.6,1.1499999999999986,3
U03950,33,Other,8.73,3.06,3.71,0.61,6.16,138,125,10.18,Low,Yes,Severe,1,6.77,1.4499999999999993,3
U03951,32,Male,8.13,3.84,1.28,4.17,4.5,27,116,10.39,Medium,Yes,Severe,1,5.12,2.26,3
U03952,33,Male,4.53,4.9,0.91,5.73,6.34,112,25,5.71,High,Yes,Severe,1,5.8100000000000005,1.1799999999999997,3
U03953,34,Male,4.38,1.33,0.21,1.29,5.93,213,68,6.43,Low,Yes,Mild,0,1.54,2.05,1
U03954,20,Female,10.05,1.02,1.76,5.47,8.23,134,60,12.09,Low,No,Severe,1,2.7800000000000002,2.039999999999999,3
U03955,22,Other,5.17,3.27,2.78,0.65,7.26,146,103,6.87,Medium,No,Mild,0,6.05,1.7000000000000002,1
U03956,27,Male,5.55,5.04,0.93,1.66,8.75,218,177,7.45,Medium,No,Severe,1,5.97,1.9000000000000004,3
U03957,19,Other,4.86,2.1,0.8,0.79,5.12,42,68,5.46,Medium,Yes,Mild,0,2.9000000000000004,0.5999999999999996,1
U03958,26,Other,8.95,4.57,3.22,0.73,6.15,210,159,10.06,Medium,Yes,Severe,1,7.790000000000001,1.1100000000000012,3
U03959,33,Other,9.65,3.94,0.78,2.07,7.59,79,176,10.26,High,No,Moderate,1,4.72,0.6099999999999994,2
U03960,22,Male,10.49,1.05,3.4,1.38,8.1,191,19,13.2,High,Yes,Moderate,1,4.45,2.709999999999999,2
U03961,20,Other,7.75,2.57,3.97,4.16,5.01,41,21,9.61,Low,Yes,Mild,0,6.54,1.8599999999999994,1
U03962,35,Other,5.17,2.7,2.31,3.14,4.53,192,50,7.66,High,No,Mild,0,5.01,2.49,1
U03963,28,Male,5.16,2.47,1.24,4.13,8.57,175,63,6.53,Medium,Yes,Mild,0,3.71,1.37,1
U03964,30,Other,4.46,4.94,2.65,1.77,7.66,179,51,5.1,Low,No,Severe,1,7.59,0.6399999999999997,3
U03965,20,Other,5.35,0.56,0.18,4.03,7.45,179,108,7.77,Low,No,None,0,0.74,2.42,0
U03966,28,Female,5.12,5.73,3.13,5.33,4.9,118,138,6.19,Low,Yes,Severe,1,8.86,1.0700000000000003,3
U03967,28,Other,10.38,5.71,1.18,4.18,8.37,197,91,12.32,Medium,Yes,Moderate,1,6.89,1.9399999999999995,2
U03968,29,Female,7.93,4.49,2.96,0.65,4.51,48,177,10.18,High,No,Severe,1,7.45,2.25,3
U03969,27,Male,7.96,2.21,2.38,0.52,5.72,113,41,10.46,High,No,Mild,0,4.59,2.500000000000001,1
U03970,22,Male,4.53,4.47,1.81,2.31,7.26,54,103,6.97,High,Yes,Moderate,1,6.279999999999999,2.4399999999999995,2
U03971,24,Male,4.58,4.3,0.42,0.79,7.38,53,145,6.98,Low,Yes,Severe,1,4.72,2.4000000000000004,3
U03972,28,Other,10.36,2.96,3.97,5.37,5.01,130,69,12.02,High,Yes,Severe,1,6.93,1.6600000000000001,3
U03973,31,Female,9.93,5.63,2.98,1.64,4.6,66,55,11.3,Medium,No,Severe,1,8.61,1.370000000000001,3
U03974,35,Other,8.61,1.46,3.62,3.19,6.38,45,68,9.65,Medium,No,Moderate,1,5.08,1.040000000000001,2
U03975,29,Male,11.66,5.65,1.59,0.85,8.79,173,98,14.27,Low,No,Severe,1,7.24,2.6099999999999994,3
U03976,27,Female,7.49,5.55,3.04,2.85,5.38,135,157,10.26,Low,No,Severe,1,8.59,2.7699999999999996,3
U03977,34,Male,6.19,2.86,1.25,3.24,6.38,111,97,8.38,Medium,Yes,Moderate,1,4.109999999999999,2.1900000000000004,2
U03978,35,Male,6.66,2.51,3.33,2.68,7.2,218,163,8.19,Medium,No,Mild,0,5.84,1.5299999999999994,1
U03979,29,Female,8.27,0.53,2.46,5.3,8.29,125,143,9.91,Medium,Yes,Severe,1,2.99,1.6400000000000006,3
U03980,30,Male,11.62,3.25,1.43,5.16,6.95,221,91,13.84,Medium,Yes,Severe,1,4.68,2.2200000000000006,3
U03981,34,Other,9.34,5.0,0.73,2.54,7.72,46,121,10.2,Medium,No,Moderate,1,5.73,0.8599999999999994,2
U03982,23,Other,3.25,3.88,0.72,1.46,5.33,218,72,5.15,Low,No,Mild,0,4.6,1.9000000000000004,1
U03983,30,Other,11.81,5.33,0.54,3.21,5.6,204,39,14.53,Medium,No,Severe,1,5.87,2.719999999999999,3
U03984,33,Male,8.67,2.23,0.39,4.2,8.77,90,109,11.05,High,Yes,Severe,1,2.62,2.380000000000001,3
U03985,25,Male,5.98,5.25,1.17,3.85,8.26,194,172,8.59,Low,No,Severe,1,6.42,2.6099999999999994,3
U03986,29,Male,11.3,4.05,2.4,2.37,5.1,203,136,13.43,Medium,Yes,Moderate,1,6.449999999999999,2.129999999999999,2
U03987,19,Male,3.59,0.99,2.67,4.65,6.56,216,31,4.4,Medium,No,None,0,3.66,0.8100000000000005,0
U03988,31,Other,10.66,3.6,2.44,1.03,8.42,100,15,11.86,Medium,No,Moderate,1,6.04,1.1999999999999993,2
U03989,32,Female,11.1,5.79,0.25,5.16,6.13,145,108,13.54,Low,No,Severe,1,6.04,2.4399999999999995,3
U03990,26,Female,4.51,0.59,1.2,0.59,6.79,95,37,7.2,Low,No,Mild,0,1.79,2.6900000000000004,1
U03991,19,Female,10.5,3.51,0.7,2.31,7.68,99,45,11.84,Low,Yes,Moderate,1,4.21,1.3399999999999999,2
U03992,29,Male,10.51,4.68,3.93,5.9,8.35,232,163,13.5,High,Yes,Severe,1,8.61,2.99,3
U03993,31,Other,8.28,1.12,3.04,4.99,5.27,158,82,10.75,High,Yes,Severe,1,4.16,2.4700000000000006,3
U03994,28,Male,11.8,4.82,2.35,2.5,8.86,144,133,14.14,High,No,Moderate,1,7.17,2.34,2
U03995,31,Female,8.39,4.11,3.28,2.64,7.53,248,79,10.39,Medium,Yes,Moderate,1,7.390000000000001,2.0,2
U03996,31,Other,4.12,0.56,2.85,2.45,4.85,55,21,6.93,Medium,No,Mild,0,3.41,2.8099999999999996,1
U03997,21,Male,6.01,4.8,0.82,1.94,5.68,69,158,7.38,High,No,Moderate,1,5.62,1.37,2
U03998,33,Male,6.23,5.27,2.78,1.98,7.62,82,153,8.57,High,No,Moderate,1,8.049999999999999,2.34,2
U03999,35,Male,7.64,3.96,2.65,5.2,7.56,50,74,8.72,Medium,No,Mild,0,6.609999999999999,1.080000000000001,1
U04000,24,Other,3.84,1.79,1.1,3.96,6.49,191,134,6.54,Low,Yes,Mild,0,2.89,2.7,1
U04001,33,Other,9.95,2.79,0.98,3.3,7.92,177,180,10.55,High,Yes,Moderate,1,3.77,0.6000000000000014,2
U04002,23,Male,4.55,0.78,2.03,1.28,8.46,98,87,6.35,High,Yes,Mild,0,2.8099999999999996,1.7999999999999998,1
U04003,33,Other,7.63,5.32,2.25,2.78,5.65,110,136,8.41,Low,No,Moderate,1,7.57,0.7800000000000002,2
U04004,28,Male,11.92,3.75,0.06,4.8,7.34,150,90,12.83,Medium,Yes,Severe,1,3.81,0.9100000000000001,3
U04005,21,Female,7.85,4.8,3.32,5.91,8.33,221,39,8.95,Medium,No,Moderate,1,8.12,1.0999999999999996,2
U04006,19,Male,5.02,5.39,0.24,2.38,7.5,166,58,6.35,High,Yes,Severe,1,5.63,1.33,3
U04007,25,Other,5.21,2.41,0.46,2.75,5.23,61,27,5.91,Medium,Yes,Mild,0,2.87,0.7000000000000002,1
U04008,31,Other,7.98,6.0,1.62,0.95,6.23,135,17,10.06,Medium,Yes,Moderate,1,7.62,2.08,2
U04009,22,Female,11.51,5.03,1.07,3.01,7.99,116,125,12.72,High,No,Moderate,1,6.1000000000000005,1.2100000000000009,2
U04010,22,Female,10.45,1.2,3.03,1.85,7.76,31,177,13.08,Low,Yes,Severe,1,4.2299999999999995,2.630000000000001,3
U04011,30,Female,7.88,4.29,3.94,5.01,5.97,171,48,10.43,Low,No,Severe,1,8.23,2.55,3
